# Delete Candidate Terms
Generated: 2026-04-23
Source: data/terms/repo-catalog.ts
Purpose: Editorial shortlist of terms that look too basic, off-domain, duplicated, typo-prone, or low-value for the current FinTechTerms positioning.
Note: This file is advisory only. No catalog terms were deleted.
Candidate count: 196
Format: id | category | slug | term_en | term_tr | term_ru | deletion_reason
term_826 | Technology | big-o | Big O | Büyük O Gösterimi | Big O (О-нотация) | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_1154 | Technology | binary-tree | Binary Tree | İkili Ağaç | Бинарное дерево | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_829 | Technology | bit | Bit | Bit | Бит | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_4136 | Technology | boolean | Boolean | Mantıksal Değer (Boolean) | Булево значение | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_830 | Technology | byte | Byte | Bayt | Байт | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_1149 | Technology | bytecode | Bytecode | Ara Kod (Bytecode) | Байт-код | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_1147 | Technology | compiler | Compiler | Derleyici (Compiler) | Компилятор | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_816 | Technology | float | Float | Kayan Noktalı Sayı (Float) | Float (Число с запятой) | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_823 | Technology | graph | Graph | Çizge (Graf) | Граф | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_1153 | Technology | hash-map | Hash Map | Hash Haritası | Хеш-мапа | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_824 | Technology | hash-table | Hash Table | Hash Tablosu | Хеш-таблица | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_1155 | Technology | heap | Heap | Yığın (Heap) | Куча | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_815 | Technology | integer | Integer | Tamsayı | Целое число | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_1148 | Technology | interpreter | Interpreter | Yorumlayıcı (Interpreter) | Интерпретатор | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_1150 | Technology | linked-list | Linked List | Bağlı Liste | Связный список | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_839 | Technology | linker | Linker | Bağlayıcı (Linker) | Линковщик | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_4139 | Technology | null | Null | Null (Boş Değer) | Null | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_819 | Technology | pointer | Pointer | İşaretçi (Pointer) | Указатель | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_821 | Technology | queue | Queue | Kuyruk | Очередь | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_836 | Technology | recursion | Recursion | Özyineleme (Recursion) | Рекурсия | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_1146 | Technology | reference | Reference | Referans | Ссылка | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_828 | Technology | searching | Searching | Arama | Поиск | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_838 | Technology | semantics | Semantics | Anlambilim | Семантика | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_1159 | Technology | set | Set | Küme (Set) | Множество | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_827 | Technology | sorting | Sorting | Sıralama | Сортировка | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_820 | Technology | stack | Stack | Yığın (Stack) | Стек | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_817 | Technology | string | String | Dizi (String) | Строка | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_837 | Technology | syntax | Syntax | Sözdizimi | Синтаксис | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_822 | Technology | tree | Tree | Ağaç (Veri Yapısı) | Дерево | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_1157 | Technology | trie | Trie | Önek Ağacı (Trie) | Бор (Trie) | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_4140 | Technology | undefined | Undefined | Tanımsız (Undefined) | Undefined | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
term_1158 | Technology | vector | Vector | Vektör | Вектор | FinTechTerms için bağlamı zayıf; finansal ürün, veri, ödeme veya regülasyonla yeniden kurgulanmadan düşük değerli.
## Dosya uzantısı veya düşük değerli format bilgisi
term_4192 | Technology | apk | APK | APK | APK | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4196 | Technology | bin-cue | Bin/Cue | Bin/Cue | Bin/Cue | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4186 | Technology | csv | CSV | CSV | CSV | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4194 | Technology | dmg | DMG | DMG | DMG | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4183 | Technology | docx | DOCX | DOCX | DOCX | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4191 | Technology | exe | EXE | EXE | EXE | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4178 | Technology | gif | GIF | GIF | GIF | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4193 | Technology | ipa | IPA | IPA | IPA | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4195 | Technology | iso | ISO | ISO | ISO | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4176 | Technology | jpg | JPG | JPG/JPEG | JPG | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4180 | Technology | mp3 | MP3 | MP3 | MP3 | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4181 | Technology | mp4 | MP4 | MP4 | MP4 | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4182 | Technology | pdf | PDF | PDF | PDF | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4177 | Technology | png | PNG | PNG | PNG | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4190 | Technology | rar | RAR | RAR | RAR | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4179 | Technology | svg | SVG | SVG | SVG | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4185 | Technology | txt | TXT | TXT | TXT | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4184 | Technology | xlsx | XLSX | XLSX (Excel) | XLSX | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
term_4189 | Technology | zip | ZIP | ZIP | ZIP | FinTech/finance/MIS odağına göre çok temel; kavram yerine dosya tipi anlatıyor.
## Duplicate, typo veya silinip doğru terimle yeniden eklenmesi gereken kayıt
term_1418 | Finance | ammortization | Ammortization | İtfa (Amortization) | Амортизация (Кредит) | Mevcut hali katalog kalitesini düşürüyor; silme/replace kararına öncelik verilmeli.
term_283 | Finance | capital-gain | Capital Gain | Sermaye Kazancı | Прирост капитала | Mevcut hali katalog kalitesini düşürüyor; silme/replace kararına öncelik verilmeli.
term_5017 | Finance | ppp | PPP | SAGP (Satınalma Gücü Paritesi) | ППС | Mevcut hali katalog kalitesini düşürüyor; silme/replace kararına öncelik verilmeli.
term_5023 | Finance | qe | QE | Parasal Genişleme (QE) | Количественное смягчение | Mevcut hali katalog kalitesini düşürüyor; silme/replace kararına öncelik verilmeli.
term_056 | Fintech | p2p-lending | P2P Lending | P2P Kredilendirme | P2P-кредитование | Mevcut hali katalog kalitesini düşürüyor; silme/replace kararına öncelik verilmeli.
term_4098 | Technology | algorithm-trading | Algorithm Trading | Algoritmik Ticaret | Алгоритмическая торговля | Mevcut hali katalog kalitesini düşürüyor; silme/replace kararına öncelik verilmeli.
term_4019 | Technology | ddos | DDos | DDoS Saldırısı | DDoS | Mevcut hali katalog kalitesini düşürüyor; silme/replace kararına öncelik verilmeli.
term_4030 | Technology | patch-menganement | Patch Menganement | Yama Yönetimi | Управление патчами | Mevcut hali katalog kalitesini düşürüyor; silme/replace kararına öncelik verilmeli.
## Genel iş, şirket veya operasyon terimi
term_316 | Finance | accelerator | Accelerator | Hızlandırıcı | Акселератор | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_310 | Finance | b2b | B2B | B2B (İşletmeden İşletmeye) | B2B | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_311 | Finance | b2c | B2C | B2C (İşletmeden Tüketiciye) | B2C | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_326 | Finance | board-of-directors | Board of Directors | Yönetim Kurulu | Совет директоров | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_317 | Finance | bootstrapping | Bootstrapping | Öz Kaynakla Büyüme (Bootstrapping) | Бутстрэппинг | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_327 | Finance | ceo | CEO | CEO (Genel Müdür) | CEO | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_328 | Finance | cfo | CFO | CFO (Mali İşler Müdürü) | CFO | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_330 | Finance | coo | COO | COO (Operasyon Müdürü) | COO | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_320 | Finance | copyright | Copyright | Telif Hakkı | Авторское право | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_329 | Finance | cto | CTO | CTO (Teknoloji Müdürü) | CTO | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_318 | Finance | exit-strategy | Exit Strategy | Çıkış Stratejisi | Стратегия выхода | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_331 | Finance | hr | HR | İnsan Kaynakları (İK) | HR | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_315 | Finance | incubator | Incubator | Kuluçka Merkezi | Инкубатор | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_322 | Finance | intellectual-property-ip | Intellectual Property (IP) | Fikri Mülkiyet | Интеллектуальная собственность | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_306 | Finance | inventory | Inventory | Stok (Envanter) | Инвентарь (Запасы) | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_305 | Finance | logistics | Logistics | Lojistik | Логистика | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_323 | Finance | nda | NDA | Gizlilik Anlaşması (NDA) | NDA | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_303 | Finance | offshoring | Offshoring | Yurt Dışına Kaydırma (Offshoring) | Оффшоринг | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_302 | Finance | outsourcing | Outsourcing | Dış Kaynak Kullanımı | Аутсорсинг | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_319 | Finance | patent | Patent | Patent | Патент | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_332 | Finance | payroll | Payroll | Bordo (Maaş Ödemesi) | Зарплатная ведомость | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_308 | Finance | retail | Retail | Perakende | Розница | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_325 | Finance | shareholder | Shareholder | Hissedar | Акционер | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_324 | Finance | stakeholder | Stakeholder | Paydaş | Стейкхолдер | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_312 | Finance | startup | Startup | Girişim (Startup) | Стартап | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_304 | Finance | supply-chain | Supply Chain | Tedarik Zinciri | Цепочка поставок | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_321 | Finance | trademark | Trademark | Ticari Marka | Торговая марка | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_313 | Finance | unicorn | Unicorn | Unicorn (Milyar Dolarlık Girişim) | Единорог | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
term_307 | Finance | wholesale | Wholesale | Toptan Satış | Опт | Finance kategorisini gereğinden fazla genel işletme sözlüğüne çeviriyor.
## Genel sistem, ağ veya altyapı terimi
term_832 | Technology | bios | BIOS | BIOS | BIOS | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1190 | Technology | buffer | Buffer | Tampon (Buffer) | Буфер | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_831 | Technology | clock-speed | Clock Speed | Saat Hızı | Тактовая частота | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_4206 | Technology | deep-web | Deep Web | Deep Web (Derin Web) | Глубокая паутина | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1166 | Technology | dhcp | DHCP | DHCP | DHCP | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_833 | Technology | driver | Driver | Sürücü (Driver) | Драйвер | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1167 | Technology | ftp | FTP | FTP (Dosya Transfer) | FTP | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1185 | Technology | hypervisor | Hypervisor | Hipervizör | Гипервизор | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1169 | Technology | imap | IMAP | IMAP | IMAP | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1164 | Technology | ip | IP | IP (İnternet Protokolü) | IP | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1174 | Technology | osi-model | OSI Model | OSI Modeli | Модель OSI | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_4204 | Technology | proxy | Proxy | Proxy (Vekil Sunucu) | Прокси | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1180 | Technology | raid | RAID | RAID | RAID | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1188 | Technology | reverse-proxy | Reverse Proxy | Ters Proxy | Обратный прокси | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1168 | Technology | smtp | SMTP | SMTP | SMTP | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1173 | Technology | soap | SOAP | SOAP | SOAP | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1162 | Technology | tcp | TCP | TCP | TCP | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_4205 | Technology | tor | Tor | Tor | Tor | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1163 | Technology | udp | UDP | UDP | UDP | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
term_1184 | Technology | virtual-machine | Virtual Machine | Sanal Makine | Виртуальная машина | MIS için bilinebilir ama mevcut haliyle fintech/finance odaklı öğrenme değerini artırmıyor.
## Kişisel finans / tüketici odaklı düşük öncelik
term_5005 | Finance | 50-30-20-rule | 50/30/20 Rule | 50/30/20 Kuralı | Правило 50/30/20 | Profesyonel fintech, piyasa yapısı ve akademik yarışma odağına göre ikinci planda kalıyor.
term_5015 | Finance | active-income | Active Income | Aktif Gelir | Активный доход | Profesyonel fintech, piyasa yapısı ve akademik yarışma odağına göre ikinci planda kalıyor.
term_5004 | Finance | budgeting | Budgeting | Bütçeleme | Бюджетирование | Profesyonel fintech, piyasa yapısı ve akademik yarışma odağına göre ikinci planda kalıyor.
term_5000 | Finance | emergency-fund | Emergency Fund | Acil Durum Fonu | Экстренный фонд | Profesyonel fintech, piyasa yapısı ve akademik yarışma odağına göre ikinci planda kalıyor.
term_5003 | Finance | fico | FICO | FICO Puanı | FICO | Profesyonel fintech, piyasa yapısı ve akademik yarışma odağına göre ikinci planda kalıyor.
term_5007 | Finance | financial-independence | Financial Independence | Finansal Bağımsızlık | Финансовая независимость | Profesyonel fintech, piyasa yapısı ve akademik yarışma odağına göre ikinci planda kalıyor.
term_5008 | Finance | fire | FIRE | FIRE (Erken Emeklilik) | FIRE | Profesyonel fintech, piyasa yapısı ve akademik yarışma odağına göre ikinci planda kalıyor.
term_5006 | Finance | lifestyle-inflation | Lifestyle Inflation | Yaşam Tarzı Enflasyonu | Инфляция образа жизни | Profesyonel fintech, piyasa yapısı ve akademik yarışma odağına göre ikinci planda kalıyor.
term_5014 | Finance | passive-income | Passive Income | Pasif Gelir | Пассивный доход | Profesyonel fintech, piyasa yapısı ve akademik yarışma odağına göre ikinci planda kalıyor.
## Kripto meme, slang veya tekrar eden düşük akademik değerli kayıt
term_3160 | Fintech | diamond-hands | Diamond Hands | Elmas Eller | Бриллиантовые руки | Kripto altyapı bilgisinden çok piyasa jargonu; ana katalogda kalite sinyalini zayıflatıyor.
term_218 | Fintech | fomo | FOMO | FOMO (Fırsatı Kaçırma Korkusu) | FOMO | Kripto altyapı bilgisinden çok piyasa jargonu; ana katalogda kalite sinyalini zayıflatıyor.
term_217 | Fintech | fud | FUD | FUD (Korku, Belirsizlik, Şüphe) | FUD | Kripto altyapı bilgisinden çok piyasa jargonu; ana katalogda kalite sinyalini zayıflatıyor.
term_219 | Fintech | hodl | HODL | HODL (Tutmak) | HODL | Kripto altyapı bilgisinden çok piyasa jargonu; ana katalogda kalite sinyalini zayıflatıyor.
term_1118 | Fintech | mooning | Mooning | Aya Çıkış (Mooning) | Туземун | Kripto altyapı bilgisinden çok piyasa jargonu; ana katalogda kalite sinyalini zayıflatıyor.
term_549 | Fintech | satoshi | Satoshi | Satoshi | Сатоши | Kripto altyapı bilgisinden çok piyasa jargonu; ana katalogda kalite sinyalini zayıflatıyor.
